transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000047,card_00874,2026-01-19T13:35:47Z,64.04,grocery,GB,False,False
txn_0000048,card_00629,2026-01-01T08:39:07Z,26.1,pharmacy,SG,True,False
txn_0000049,card_00662,2026-01-28T15:44:12Z,20.32,travel,DE,False,False
txn_0000050,card_00038,2026-01-09T02:34:44Z,23.7,travel,GB,True,False
txn_0000051,card_00238,2026-01-09T22:47:08Z,53.35,utilities,SG,False,False
txn_0000052,card_00076,2026-01-03T06:17:54Z,93.32,utilities,DE,True,False
txn_0000053,card_00081,2026-01-25T20:21:47Z,81.9,restaurant,AE,True,False
txn_0000054,card_00637,2026-01-27T00:17:00Z,184.3,entertainment,IN,False,False
txn_0000055,card_00487,2026-01-24T07:23:48Z,53.18,grocery,GB,True,False
txn_0000056,card_00248,2026-01-22T11:53:33Z,50.94,electronics,GB,True,False
txn_0000057,card_00184,2026-01-18T02:31:11Z,83.17,grocery,US,False,False
txn_0000058,card_00668,2026-01-13T14:49:30Z,59.83,online_retail,GB,True,False
txn_0000059,card_00402,2026-01-22T01:55:11Z,4.98,grocery,GB,True,False
txn_0000060,card_00632,2026-01-14T02:25:02Z,174.35,online_retail,SG,True,False
txn_0000061,card_00665,2026-01-21T22:52:27Z,23.91,grocery,US,True,False
txn_0000062,card_00131,2026-01-20T06:11:24Z,78.91,restaurant,IN,False,False
txn_0000063,card_00208,2026-01-25T18:48:28Z,117.95,restaurant,SG,True,False
txn_0000064,card_00440,2026-01-12T12:48:40Z,57.41,atm_withdrawal,GB,True,False
txn_0000065,card_00095,2026-01-24T00:55:44Z,5.7,electronics,GB,False,False
txn_0000066,card_00365,2026-01-18T01:12:59Z,49.84,grocery,GB,False,False
txn_0000067,card_00887,2026-01-30T09:05:27Z,755.6,online_retail,US,True,False
txn_0000068,card_00823,2026-01-20T01:27:05Z,403.24,restaurant,GB,False,False
txn_0000069,card_00641,2026-01-13T00:24:48Z,3883.6,pharmacy,SG,True,True
txn_0000070,card_00457,2026-01-26T07:12:35Z,809.83,entertainment,GB,True,False
txn_0000071,card_00359,2026-01-23T14:05:03Z,234.58,electronics,IN,True,False
txn_0000072,card_00682,2026-01-11T17:53:48Z,202.11,restaurant,DE,True,False
txn_0000073,card_00068,2026-01-27T11:13:14Z,97.08,grocery,US,True,False
txn_0000074,card_00722,2026-01-23T01:09:13Z,46.56,fuel,SG,False,False
txn_0000075,card_00667,2026-01-10T19:11:59Z,269.06,electronics,DE,False,False
txn_0000076,card_00407,2026-01-17T07:14:58Z,28.36,restaurant,US,False,False
txn_0000077,card_00783,2026-01-20T14:48:25Z,426.82,fuel,SG,False,False
txn_0000078,card_00608,2026-01-24T17:53:13Z,70.34,atm_withdrawal,GB,True,False
txn_0000079,card_00440,2026-01-10T20:33:53Z,97.45,entertainment,SG,False,False
txn_0000080,card_00087,2026-01-26T15:03:44Z,30.6,utilities,IN,False,False
txn_0000081,card_00773,2026-01-23T20:50:16Z,22.17,fuel,SG,False,False
txn_0000082,card_00244,2026-01-23T18:11:28Z,22.37,fuel,GB,False,False
txn_0000083,card_00610,2026-01-24T17:35:52Z,114.32,utilities,IN,False,False
txn_0000084,card_00581,2026-01-04T02:50:16Z,405.14,pharmacy,SG,True,False
txn_0000085,card_00457,2026-01-19T11:27:20Z,159.68,grocery,GB,True,False
txn_0000086,card_00495,2026-01-20T21:17:37Z,35.9,electronics,SG,False,False
txn_0000087,card_00528,2026-01-04T22:27:38Z,111.3,fuel,AE,True,False
txn_0000088,card_00107,2026-01-08T02:40:32Z,34.27,travel,SG,True,False
txn_0000089,card_00763,2026-01-03T21:11:07Z,197.23,utilities,IN,False,False
txn_0000090,card_00389,2026-01-09T14:59:34Z,12.76,atm_withdrawal,GB,True,False
txn_0000091,card_00532,2026-01-01T13:21:11Z,467.51,atm_withdrawal,IN,False,False
txn_0000092,card_00657,2026-01-07T17:08:28Z,235.78,grocery,IN,False,False
txn_0000093,card_00853,2026-01-28T20:39:40Z,118.79,electronics,GB,False,False
txn_0000094,card_00078,2026-01-19T09:32:28Z,318.11,fuel,US,True,False
txn_0000095,card_00741,2026-01-19T04:14:06Z,78.08,utilities,DE,True,False
txn_0000096,card_00526,2026-01-15T21:23:58Z,16.22,grocery,DE,True,False
txn_0000097,card_00511,2026-01-05T05:43:15Z,42.67,restaurant,AE,True,False
txn_0000098,card_00544,2026-01-19T16:01:37Z,264.18,fuel,US,True,False
txn_0000099,card_00498,2026-01-26T16:51:37Z,37.16,online_retail,GB,True,False
txn_0000100,card_00778,2026-01-15T18:52:56Z,63.19,restaurant,GB,True,False
txn_0000101,card_00277,2026-01-13T22:34:50Z,167.63,utilities,DE,True,False
txn_0000102,card_00374,2026-01-15T19:55:01Z,181.06,grocery,SG,True,False
txn_0000103,card_00320,2026-01-18T14:54:03Z,145.9,utilities,SG,False,False
txn_0000104,card_00242,2026-01-19T12:33:11Z,36.2,restaurant,IN,False,False
txn_0000105,card_00581,2026-01-03T23:35:56Z,59.48,utilities,IN,False,False
txn_0000106,card_00322,2026-01-18T03:59:45Z,86.01,entertainment,SG,True,False
txn_0000107,card_00076,2026-01-02T04:15:00Z,356.46,restaurant,GB,False,False
txn_0000108,card_00237,2026-01-10T15:22:08Z,47.06,fuel,DE,True,False
txn_0000109,card_00504,2026-01-03T19:04:10Z,49.27,entertainment,US,True,False
txn_0000110,card_00353,2026-01-20T20:05:40Z,30.06,entertainment,SG,False,False
txn_0000111,card_00629,2026-01-01T22:40:57Z,73.29,electronics,SG,False,False
txn_0000112,card_00708,2026-01-15T23:26:37Z,59.66,online_retail,US,True,False
txn_0000113,card_00875,2026-01-06T20:13:47Z,37.37,online_retail,IN,False,False
txn_0000114,card_00504,2026-01-13T20:48:30Z,91.37,travel,US,False,False
txn_0000115,card_00064,2026-01-17T00:27:02Z,108.58,utilities,GB,False,False
txn_0000116,card_00267,2026-01-22T21:12:53Z,66.37,pharmacy,US,True,False
txn_0000117,card_00134,2026-01-24T13:28:08Z,39.05,restaurant,DE,True,False
txn_0000118,card_00610,2026-01-25T14:34:46Z,587.68,grocery,US,True,True
txn_0000119,card_00266,2026-01-27T16:21:22Z,17.59,travel,GB,True,False
txn_0000120,card_00208,2026-01-02T10:01:54Z,342.49,entertainment,DE,True,False
txn_0000121,card_00530,2026-01-27T14:35:11Z,27.49,utilities,GB,True,False
txn_0000122,card_00251,2026-01-05T10:21:55Z,3.52,entertainment,IN,False,False
txn_0000123,card_00825,2026-01-28T10:28:07Z,233.05,restaurant,US,True,False
txn_0000124,card_00433,2026-01-23T09:13:07Z,50.57,pharmacy,AE,True,False
txn_0000125,card_00298,2026-01-02T16:57:55Z,161.91,electronics,AE,False,False
txn_0000126,card_00307,2026-01-09T23:53:13Z,14.68,pharmacy,SG,True,False
txn_0000127,card_00428,2026-01-04T17:56:58Z,2905.18,utilities,IN,False,True
txn_0000128,card_00066,2026-01-21T17:52:55Z,87.96,pharmacy,US,False,False
txn_0000129,card_00238,2026-01-01T13:14:08Z,144.92,entertainment,SG,False,False
txn_0000130,card_00099,2026-01-09T01:34:08Z,56.94,fuel,GB,False,False
txn_0000131,card_00792,2026-01-09T14:01:41Z,27.21,fuel,SG,True,False
txn_0000132,card_00769,2026-01-10T22:44:06Z,135.8,restaurant,GB,False,False
txn_0000133,card_00754,2026-01-24T08:10:16Z,40.98,electronics,GB,True,False
txn_0000134,card_00858,2026-01-25T00:55:59Z,81.21,pharmacy,IN,True,False
txn_0000135,card_00243,2026-01-14T06:52:19Z,38.14,pharmacy,GB,True,False
txn_0000136,card_00897,2026-01-12T08:18:30Z,67.6,fuel,DE,True,False
txn_0000137,card_00572,2026-01-14T13:19:25Z,11.64,entertainment,US,False,False
txn_0000138,card_00731,2026-01-05T10:58:09Z,12.18,fuel,DE,True,False
txn_0000139,card_00404,2026-01-12T10:04:44Z,338.92,travel,SG,True,False
txn_0000140,card_00818,2026-01-15T04:39:58Z,63.63,pharmacy,GB,True,False
txn_0000141,card_00404,2026-01-29T08:12:55Z,46.64,fuel,AE,True,False
txn_0000142,card_00259,2026-01-25T18:12:27Z,165.03,online_retail,AE,False,False
txn_0000143,card_00508,2026-01-05T10:17:46Z,42.07,utilities,AE,True,False
txn_0000144,card_00774,2026-01-12T19:10:51Z,28.04,entertainment,US,True,False
txn_0000145,card_00038,2026-01-04T02:46:36Z,7.91,pharmacy,AE,True,False
txn_0000146,card_00877,2026-01-04T09:27:56Z,115.39,grocery,IN,True,False
txn_0000147,card_00828,2026-01-11T18:02:15Z,18.06,fuel,US,True,False
txn_0000148,card_00326,2026-01-23T11:22:17Z,11.13,travel,GB,False,False
txn_0000149,card_00790,2026-01-10T16:16:39Z,19.79,electronics,IN,True,False
txn_0000150,card_00139,2026-01-26T20:31:25Z,43.04,electronics,DE,True,False
txn_0000151,card_00110,2026-01-03T13:34:25Z,25.05,fuel,IN,True,False
txn_0000152,card_00681,2026-01-23T18:46:34Z,88.8,fuel,IN,False,False
txn_0000153,card_00013,2026-01-07T01:03:05Z,54.38,fuel,IN,True,False
txn_0000154,card_00737,2026-01-09T06:04:01Z,136.25,restaurant,DE,False,False
txn_0000155,card_00898,2026-01-04T11:14:20Z,113.75,atm_withdrawal,GB,False,False
txn_0000156,card_00546,2026-01-03T18:04:44Z,76.36,pharmacy,GB,True,False
txn_0000157,card_00362,2026-01-09T01:11:04Z,87.53,fuel,AE,True,False
txn_0000158,card_00381,2026-01-02T00:00:39Z,242.27,electronics,GB,True,False
txn_0000159,card_00866,2026-01-09T23:12:33Z,7.84,online_retail,SG,False,False
txn_0000160,card_00384,2026-01-07T18:52:03Z,299.8,electronics,US,False,False
txn_0000161,card_00036,2026-01-26T22:13:16Z,68.59,travel,AE,False,False
txn_0000162,card_00268,2026-01-13T06:12:15Z,102.93,online_retail,SG,True,False
txn_0000163,card_00803,2026-01-03T00:29:45Z,106.21,online_retail,AE,True,False
txn_0000164,card_00222,2026-01-27T01:13:27Z,66.96,pharmacy,GB,True,False
txn_0000165,card_00243,2026-01-16T11:56:52Z,22.79,online_retail,GB,False,False
txn_0000166,card_00007,2026-01-19T09:26:54Z,54.61,online_retail,SG,True,False
txn_0000167,card_00510,2026-01-04T02:21:33Z,92.59,online_retail,DE,False,False
txn_0000168,card_00392,2026-01-14T06:02:25Z,38.31,entertainment,AE,True,False
txn_0000169,card_00061,2026-01-07T04:02:49Z,83.18,entertainment,GB,False,False
txn_0000170,card_00469,2026-01-06T22:14:49Z,26.53,travel,DE,True,False
txn_0000171,card_00594,2026-01-08T12:13:18Z,239.2,utilities,IN,True,False
txn_0000172,card_00761,2026-01-07T23:59:20Z,114.75,atm_withdrawal,SG,False,False
txn_0000173,card_00292,2026-01-05T13:12:55Z,8.01,pharmacy,US,False,False
txn_0000174,card_00347,2026-01-03T00:39:10Z,137.38,grocery,US,False,False
txn_0000175,card_00119,2026-01-14T11:16:08Z,49.82,pharmacy,DE,False,False
txn_0000176,card_00803,2026-01-30T22:36:33Z,56.54,utilities,IN,False,False
txn_0000177,card_00774,2026-01-10T13:40:47Z,276.97,atm_withdrawal,IN,True,False
txn_0000178,card_00595,2026-01-09T19:32:17Z,50.03,electronics,IN,False,False
txn_0000179,card_00578,2026-01-16T23:14:23Z,12.31,utilities,IN,True,False
txn_0000180,card_00481,2026-01-03T05:42:46Z,39.87,pharmacy,AE,False,False
txn_0000181,card_00440,2026-01-28T17:18:59Z,2.98,travel,IN,False,False
txn_0000182,card_00689,2026-01-01T13:15:24Z,4.73,travel,SG,True,False
txn_0000183,card_00201,2026-01-24T04:59:54Z,7.72,electronics,US,True,False
txn_0000184,card_00424,2026-01-03T10:11:36Z,215.76,fuel,GB,True,False
txn_0000185,card_00235,2026-01-22T11:17:33Z,1019.54,travel,SG,False,False
txn_0000186,card_00337,2026-01-18T06:12:51Z,99.62,online_retail,US,True,False
txn_0000187,card_00080,2026-01-24T02:02:57Z,3.75,entertainment,AE,False,False
txn_0000188,card_00578,2026-01-01T21:41:37Z,53.49,grocery,GB,True,False
txn_0000189,card_00604,2026-01-16T01:32:32Z,16.91,entertainment,AE,False,False
txn_0000190,card_00524,2026-01-16T20:39:51Z,23.08,travel,SG,True,False
txn_0000191,card_00529,2026-01-06T21:22:56Z,17.55,fuel,SG,True,False
txn_0000192,card_00299,2026-01-12T07:56:01Z,29.1,travel,IN,False,False
txn_0000193,card_00408,2026-01-15T08:22:06Z,130.25,travel,US,False,False
txn_0000194,card_00100,2026-01-03T17:59:52Z,10.69,restaurant,SG,False,False
txn_0000195,card_00381,2026-01-02T02:30:34Z,33.99,grocery,SG,False,False
txn_0000196,card_00510,2026-01-13T09:32:18Z,308.97,fuel,IN,True,False
txn_0000197,card_00826,2026-01-02T01:46:34Z,91.06,pharmacy,US,True,False
txn_0000198,card_00295,2026-01-17T07:15:27Z,42.55,travel,DE,False,False
txn_0000199,card_00266,2026-01-19T22:17:54Z,33.39,restaurant,GB,True,False
txn_0000200,card_00754,2026-01-19T00:01:42Z,26.06,utilities,AE,False,False
txn_0000201,card_00317,2026-01-19T11:42:12Z,150.1,grocery,AE,False,False
txn_0000202,card_00657,2026-01-25T16:34:09Z,263.64,electronics,US,False,False
txn_0000203,card_00329,2026-01-24T02:10:00Z,42.6,online_retail,IN,True,False
txn_0000204,card_00564,2026-01-22T19:05:46Z,88.06,restaurant,GB,True,False
txn_0000205,card_00348,2026-01-08T19:58:05Z,19.55,entertainment,DE,True,False
txn_0000206,card_00828,2026-01-06T14:34:49Z,58.23,entertainment,SG,True,False
txn_0000207,card_00794,2026-01-15T03:24:58Z,18.01,online_retail,IN,False,False
txn_0000208,card_00562,2026-01-30T18:07:25Z,24.71,grocery,SG,False,False
txn_0000209,card_00071,2026-01-11T02:45:13Z,46.25,travel,US,False,False
txn_0000210,card_00846,2026-01-22T05:41:06Z,353.36,online_retail,SG,False,True
txn_0000211,card_00676,2026-01-08T13:51:41Z,168.03,restaurant,GB,True,False
txn_0000212,card_00657,2026-01-29T16:00:53Z,259.42,grocery,IN,False,False
txn_0000213,card_00694,2026-01-06T08:19:01Z,65.32,online_retail,GB,True,False
txn_0000214,card_00767,2026-01-23T06:04:06Z,87.95,travel,IN,False,False
txn_0000215,card_00870,2026-01-09T13:58:19Z,67.71,travel,US,False,False
txn_0000216,card_00823,2026-01-17T17:31:53Z,111.52,online_retail,SG,True,False
txn_0000217,card_00835,2026-01-10T17:45:17Z,55.99,atm_withdrawal,DE,False,False
txn_0000218,card_00073,2026-01-02T04:14:56Z,43.94,pharmacy,US,True,False
txn_0000219,card_00780,2026-01-15T11:30:44Z,32.6,grocery,AE,True,False
txn_0000220,card_00291,2026-01-25T00:55:24Z,487.77,pharmacy,GB,True,False
txn_0000221,card_00220,2026-01-02T08:53:02Z,10.77,electronics,GB,True,False
txn_0000222,card_00548,2026-01-13T12:38:10Z,26.24,utilities,GB,False,False
txn_0000223,card_00244,2026-01-29T10:56:59Z,4.52,online_retail,SG,True,False
txn_0000224,card_00004,2026-01-25T20:10:42Z,48.17,restaurant,US,False,False
txn_0000225,card_00621,2026-01-06T15:10:21Z,99.35,electronics,US,False,False
txn_0000226,card_00429,2026-01-02T14:17:44Z,107.53,fuel,IN,True,False
txn_0000227,card_00617,2026-01-26T03:03:16Z,67.66,grocery,US,False,False
txn_0000228,card_00716,2026-01-19T09:28:42Z,53.19,travel,DE,True,False
txn_0000229,card_00410,2026-01-17T17:49:42Z,180.91,atm_withdrawal,GB,True,False
txn_0000230,card_00632,2026-01-04T07:54:40Z,52.95,pharmacy,AE,True,False
txn_0000231,card_00644,2026-01-28T15:17:50Z,241.02,grocery,AE,False,False
txn_0000232,card_00172,2026-01-07T00:57:36Z,7.44,restaurant,SG,False,False
txn_0000233,card_00129,2026-01-21T19:56:12Z,5.88,online_retail,GB,False,False
txn_0000234,card_00065,2026-01-11T00:43:19Z,31.07,grocery,IN,False,False
txn_0000235,card_00591,2026-01-19T18:27:28Z,167.79,fuel,GB,True,False
txn_0000236,card_00514,2026-01-11T02:06:41Z,4.19,electronics,DE,True,False
txn_0000237,card_00743,2026-01-04T18:20:01Z,170.2,travel,SG,False,False
txn_0000238,card_00292,2026-01-30T05:19:30Z,138.79,atm_withdrawal,GB,True,False
txn_0000239,card_00799,2026-01-07T23:29:22Z,20.97,online_retail,DE,False,False
txn_0000240,card_00576,2026-01-25T02:49:14Z,530.02,utilities,IN,False,False
txn_0000241,card_00880,2026-01-17T18:27:33Z,37.91,utilities,AE,True,False
txn_0000242,card_00090,2026-01-24T22:55:34Z,33.04,atm_withdrawal,AE,False,False
txn_0000243,card_00829,2026-01-18T23:09:44Z,55.84,fuel,GB,False,False
txn_0000244,card_00698,2026-01-30T01:35:55Z,26.79,online_retail,US,True,False
txn_0000245,card_00033,2026-01-09T14:58:42Z,21.91,electronics,AE,True,False
txn_0000246,card_00728,2026-01-08T23:50:52Z,402.06,utilities,IN,True,False
txn_0000247,card_00021,2026-01-19T16:51:56Z,20.88,restaurant,GB,False,False
txn_0000248,card_00090,2026-01-21T06:07:52Z,150.61,electronics,AE,True,False
txn_0000249,card_00609,2026-01-30T00:10:01Z,223.19,online_retail,SG,False,False
txn_0000250,card_00009,2026-01-09T13:30:05Z,32.62,entertainment,SG,False,False
txn_0000251,card_00865,2026-01-22T11:31:45Z,61.04,restaurant,DE,True,False
txn_0000252,card_00053,2026-01-23T08:38:54Z,59.6,travel,AE,True,False
txn_0000253,card_00493,2026-01-28T00:08:14Z,141.01,pharmacy,SG,False,False
txn_0000254,card_00065,2026-01-01T18:11:00Z,20.63,restaurant,AE,True,False
txn_0000255,card_00048,2026-01-27T17:40:01Z,161.63,fuel,AE,True,False
txn_0000256,card_00078,2026-01-09T13:26:43Z,13.2,electronics,GB,True,False
txn_0000257,card_00316,2026-01-08T20:20:08Z,230.97,grocery,GB,True,False
txn_0000258,card_00714,2026-01-03T07:24:39Z,334.7,entertainment,IN,False,False
txn_0000259,card_00874,2026-01-28T03:24:07Z,43.18,online_retail,AE,True,False
txn_0000260,card_00251,2026-01-09T20:14:01Z,196.53,restaurant,DE,False,False
txn_0000261,card_00681,2026-01-05T08:47:36Z,41.32,atm_withdrawal,SG,False,False
txn_0000262,card_00377,2026-01-04T15:09:32Z,99.62,electronics,AE,False,False
txn_0000263,card_00299,2026-01-18T06:52:15Z,80.38,grocery,US,True,False
txn_0000264,card_00095,2026-01-19T00:53:24Z,149.33,atm_withdrawal,AE,False,False
txn_0000265,card_00421,2026-01-22T16:26:37Z,16.77,online_retail,SG,True,False
txn_0000266,card_00207,2026-01-30T03:15:48Z,14.6,pharmacy,SG,True,False
txn_0000267,card_00875,2026-01-03T02:04:25Z,39.41,utilities,IN,True,False
txn_0000268,card_00129,2026-01-25T01:56:10Z,229.81,restaurant,US,True,False
txn_0000269,card_00328,2026-01-01T17:30:28Z,58.76,pharmacy,SG,False,False
txn_0000270,card_00190,2026-01-30T21:30:26Z,10.74,atm_withdrawal,GB,False,False
txn_0000271,card_00397,2026-01-22T08:12:43Z,293.3,entertainment,US,True,False
txn_0000272,card_00451,2026-01-26T13:15:45Z,17.72,grocery,GB,False,False
txn_0000273,card_00799,2026-01-15T19:09:18Z,22.78,online_retail,SG,False,False
txn_0000274,card_00684,2026-01-03T23:14:48Z,13.43,pharmacy,AE,True,False
txn_0000275,card_00124,2026-01-24T14:55:07Z,41.4,entertainment,IN,False,False
txn_0000276,card_00519,2026-01-07T14:36:39Z,132.82,electronics,SG,True,False
txn_0000277,card_00286,2026-01-18T14:31:58Z,1470.32,restaurant,AE,True,False
txn_0000278,card_00816,2026-01-02T06:20:44Z,219.49,fuel,IN,False,False
txn_0000279,card_00378,2026-01-27T18:20:40Z,30.85,restaurant,IN,True,False
txn_0000280,card_00578,2026-01-15T23:24:20Z,1336.43,fuel,GB,False,True
txn_0000281,card_00017,2026-01-14T05:45:57Z,98.45,fuel,AE,True,False
txn_0000282,card_00138,2026-01-29T09:04:23Z,86.95,travel,IN,True,False
txn_0000283,card_00648,2026-01-23T06:53:36Z,16.75,atm_withdrawal,SG,True,False
txn_0000284,card_00468,2026-01-18T03:59:39Z,121.08,atm_withdrawal,DE,False,False
txn_0000285,card_00637,2026-01-04T05:24:06Z,46.89,entertainment,DE,True,True
txn_0000286,card_00270,2026-01-02T23:38:31Z,4.4,restaurant,SG,False,False
txn_0000287,card_00285,2026-01-11T22:11:16Z,85.87,online_retail,IN,False,False
txn_0000288,card_00506,2026-01-15T09:11:58Z,47.95,travel,IN,True,False
txn_0000289,card_00536,2026-01-18T13:03:43Z,214.58,electronics,SG,True,False
txn_0000290,card_00589,2026-01-26T02:23:00Z,11.4,electronics,GB,False,False
txn_0000291,card_00230,2026-01-09T03:04:00Z,164.87,utilities,GB,True,False
txn_0000292,card_00010,2026-01-19T00:25:15Z,76.56,grocery,AE,True,False
txn_0000293,card_00781,2026-01-11T13:33:16Z,145.92,electronics,DE,False,False
txn_0000294,card_00464,2026-01-23T19:56:07Z,139.11,entertainment,GB,True,False
txn_0000295,card_00774,2026-01-26T13:44:04Z,28.52,utilities,SG,True,False
txn_0000296,card_00431,2026-01-28T05:23:50Z,99.31,entertainment,AE,True,False
txn_0000297,card_00864,2026-01-27T13:06:55Z,698.82,atm_withdrawal,DE,True,False
txn_0000298,card_00893,2026-01-21T09:46:31Z,46.53,online_retail,DE,False,False
txn_0000299,card_00117,2026-01-08T20:53:49Z,82.42,restaurant,DE,True,False
txn_0000300,card_00214,2026-01-26T14:31:19Z,20.88,electronics,AE,True,False
txn_0000301,card_00727,2026-01-20T17:31:20Z,42.41,fuel,GB,False,False
txn_0000302,card_00430,2026-01-30T01:39:33Z,314.79,travel,US,True,False
txn_0000303,card_00576,2026-01-01T08:16:14Z,39.47,utilities,GB,True,False
txn_0000304,card_00270,2026-01-13T05:12:52Z,21.54,travel,DE,False,False
txn_0000305,card_00195,2026-01-29T19:11:02Z,51.32,fuel,SG,True,False
txn_0000306,card_00430,2026-01-13T10:57:47Z,276.6,grocery,DE,False,False
txn_0000307,card_00103,2026-01-15T17:54:38Z,12.44,fuel,SG,True,False
txn_0000308,card_00532,2026-01-11T13:17:31Z,50.37,electronics,SG,False,False
txn_0000309,card_00289,2026-01-24T18:34:30Z,42.55,pharmacy,GB,True,False
txn_0000310,card_00153,2026-01-11T01:08:45Z,200.49,travel,SG,False,False
txn_0000311,card_00687,2026-01-14T02:10:29Z,34.08,fuel,SG,True,False
txn_0000312,card_00447,2026-01-14T01:50:21Z,85.15,utilities,DE,False,False
txn_0000313,card_00590,2026-01-13T11:00:40Z,102.41,utilities,SG,True,False
txn_0000314,card_00446,2026-01-05T19:02:16Z,77.22,atm_withdrawal,DE,False,False
txn_0000315,card_00225,2026-01-17T13:20:51Z,153.06,online_retail,DE,True,False
txn_0000316,card_00295,2026-01-21T03:49:50Z,111.47,grocery,DE,True,False
txn_0000317,card_00809,2026-01-20T08:05:20Z,287.01,pharmacy,AE,True,False
txn_0000318,card_00068,2026-01-26T19:01:07Z,110.76,travel,IN,True,False
txn_0000319,card_00249,2026-01-26T01:11:52Z,47.16,pharmacy,US,True,False
txn_0000320,card_00453,2026-01-24T03:33:29Z,16.52,fuel,GB,True,False
txn_0000321,card_00441,2026-01-13T01:47:48Z,35.74,travel,DE,True,False
txn_0000322,card_00136,2026-01-15T19:20:14Z,13.68,restaurant,SG,False,False
txn_0000323,card_00555,2026-01-08T04:45:44Z,19.15,utilities,US,True,False
txn_0000324,card_00263,2026-01-08T19:18:48Z,16.71,entertainment,AE,True,False
txn_0000325,card_00298,2026-01-01T01:28:44Z,55.89,electronics,US,True,False
